index,車両本体価格(万円),走行距離(km),車歴,修復歴,保証,ハイブリッド,車検,都道府県
4825,227.8,73000,4,0,1,1,1,沖縄県
4826,266.4,8000,4,0,1,0,1,沖縄県
4827,179,30000,5,0,1,0,1,静岡県
4828,186.9,76000,5,0,1,1,1,静岡県
4829,159.3,49000,6,1,1,0,1,栃木県
4830,194.8,18000,6,0,1,0,1,沖縄県
4831,152.9,75000,7,0,1,0,1,山口県
4832,169.6,3000,7,0,1,0,1,鹿児島県
4833,177.7,72000,7,0,1,1,1,静岡県
4834,89.8,137000,8,0,0,0,1,富山県
4835,96.8,94000,8,0,0,0,1,長野県
4836,118,100000,8,0,1,1,1,宮崎県
4837,109.8,56000,9,0,1,0,1,宮城県
4838,159.8,65000,9,0,1,1,1,東京都
4839,117.4,87000,10,0,1,0,1,新潟県
4840,99,104000,11,0,1,1,1,石川県
4841,234.9,42000,4,1,0,1,0,山梨県
4842,270.3,23000,3,0,1,0,1,千葉県
4843,260.8,27000,4,0,1,0,1,福井県
4844,142,31000,10,0,1,0,1,千葉県
4845,85.9,92000,10,0,1,0,1,福岡県
4846,222.8,18000,5,0,1,1,1,東京都
4847,183.8,27000,6,0,1,0,1,沖縄県
4848,281.9,51000,4,0,1,1,1,長崎県
4849,317.3,3000,2,0,1,1,1,茨城県
4850,279.8,28000,3,0,1,1,1,宮城県
4851,181.1,46000,7,0,1,0,1,千葉県
4852,117.3,83000,9,0,1,0,1,新潟県
4853,73.5,62000,14,0,1,0,1,神奈川県
4854,357.4,3000,1,0,0,1,1,千葉県
4855,287.4,35000,3,0,1,1,1,千葉県
4856,98.8,86000,10,1,1,1,1,静岡県
4857,198.8,47000,5,0,1,0,1,兵庫県
4858,78,159000,11,0,0,1,1,神奈川県
4859,300,30000,2,0,1,1,1,熊本県
4860,69.1,126000,11,0,1,0,1,富山県
4861,194.7,40000,8,0,1,1,1,京都府
4862,118,76000,10,0,1,0,1,山口県
4863,130.5,75000,10,0,1,1,1,宮城県
4864,309.1,19000,3,0,1,1,1,千葉県
4865,169,65000,9,0,1,1,1,熊本県
4866,157.2,42000,5,1,1,0,1,埼玉県
4867,284.7,34000,3,0,1,1,1,広島県
4868,225.9,37000,5,0,1,1,1,静岡県
4869,174.1,49000,6,1,1,1,1,兵庫県
4870,367.6,11,1,0,0,1,1,東京都
4871,367.6,11,1,0,0,1,1,東京都
4872,258.7,36000,4,0,1,0,1,千葉県
4873,309.5,25000,3,0,1,1,1,長崎県
4874,187.6,47000,6,0,1,0,1,広島県
4875,120,75000,11,0,1,1,0,宮崎県
4876,309.6,12000,2,0,0,1,1,香川県
4877,156.2,77000,7,0,1,0,1,鹿児島県
4878,38.5,95000,20,0,0,0,1,栃木県
4879,137,70000,9,1,1,0,1,北海道
4880,256.1,18000,3,0,1,1,1,鹿児島県
4881,218,44000,5,0,1,1,1,鹿児島県
4882,130.9,129000,7,0,1,0,1,山口県
4883,107.9,115000,9,0,1,0,1,北海道
4884,286,36000,4,0,1,1,1,東京都
4885,160,39000,9,0,1,1,1,愛知県
4886,154.9,47000,7,1,1,1,1,埼玉県
4887,138.6,38000,10,0,1,0,1,広島県
4888,283.4,47000,3,0,1,1,0,山形県
4889,162,12000,10,0,1,0,0,青森県
4890,217.6,30000,5,0,1,0,1,東京都
4891,298,41000,4,0,1,1,1,北海道
4892,80.7,108000,11,0,1,0,1,山形県
4893,120,82000,10,0,1,0,1,山口県
4894,69.7,82000,12,1,1,0,1,北海道
4895,118,39000,11,0,1,0,1,山形県
4896,178.1,20000,7,0,1,0,1,香川県
4897,139.8,71000,8,0,1,1,1,愛知県
4898,105,100000,11,0,1,1,1,茨城県
4899,101.3,98000,10,0,1,0,1,大分県
4900,357,2,1,0,1,1,1,千葉県
4901,190,41000,7,0,1,1,1,鹿児島県
4902,190,55000,8,0,1,1,1,石川県
4903,237.9,96000,4,0,1,1,1,鳥取県
4904,189.8,26000,7,0,1,0,1,岡山県
4905,281.3,6000,2,0,1,1,1,静岡県
4906,275,15000,2,0,1,1,1,和歌山県
4907,350.1,4,1,0,1,1,1,長崎県
4908,279.8,47000,4,0,1,1,1,兵庫県
4909,274.2,70,1,0,0,0,1,新潟県
4910,200,33000,7,0,1,1,1,群馬県
4911,244.1,21000,5,0,1,0,1,埼玉県
4912,299.8,22000,3,0,1,1,1,石川県
4913,145.1,57000,9,0,1,0,1,大阪府
4914,316.6,11000,2,0,1,1,1,愛媛県
4915,239.5,5000,4,0,1,1,1,富山県
4916,164,52000,10,0,0,1,1,福岡県
4917,149,60000,9,0,1,1,1,石川県
4918,139.2,42000,10,0,1,1,1,神奈川県
4919,115.9,89000,10,1,1,1,1,愛媛県
4920,278.7,50000,4,0,1,1,1,千葉県
4921,74.8,60000,14,0,1,0,1,東京都
4922,177.1,700,7,1,1,0,0,千葉県
4923,184.6,53000,7,0,1,1,1,静岡県
4924,120,41000,11,0,1,0,1,千葉県
4925,124.8,75000,9,0,1,0,1,神奈川県
4926,199.8,53000,4,0,1,0,1,山口県
4927,187.7,33000,8,0,1,0,1,広島県
4928,25,186000,22,1,0,0,1,熊本県
4929,137,76000,8,0,1,0,1,香川県
4930,171.6,64000,7,0,1,1,1,兵庫県
4931,297.8,12000,3,0,1,1,1,富山県
4932,178.6,15000,5,0,1,0,1,千葉県
4933,260.6,6000,3,0,1,0,1,富山県
4934,167.8,61000,10,0,1,1,1,宮城県
4935,69,111000,10,0,0,0,1,大分県
4936,172.5,31000,9,0,1,1,1,千葉県
4937,221.9,28000,6,0,1,1,1,埼玉県
4938,138.9,62000,10,0,1,0,1,新潟県
4939,127.2,107000,6,1,1,1,1,福岡県
4940,63.3,57000,11,1,0,0,1,埼玉県
4941,285.9,34000,4,0,1,1,1,東京都
4942,83,128000,10,0,0,1,1,新潟県
4943,239.3,58000,3,0,1,1,1,和歌山県
4944,70,58000,16,0,0,0,1,長野県
4945,298,29000,3,0,0,1,1,香川県
4946,155,51000,6,1,1,0,1,兵庫県
4947,299.8,14000,3,0,1,1,1,石川県
4948,221.8,57000,3,0,1,0,1,香川県
4949,140.6,44000,11,0,1,1,1,広島県
4950,137.5,86000,8,0,1,0,1,北海道
4951,243.3,29000,4,0,1,0,1,愛知県
4952,135.9,60000,9,0,0,0,0,富山県
4953,158.1,101000,5,0,1,1,1,千葉県
4954,130.6,70000,11,0,1,1,1,大阪府
4955,308.9,21000,3,0,1,1,1,千葉県
4956,108,106000,11,0,1,0,1,青森県
4957,295,26000,3,0,1,1,1,岡山県
4958,88,61000,13,0,1,0,1,新潟県
4959,185.1,73000,5,0,1,1,1,新潟県
4960,243.3,50000,4,0,1,0,1,千葉県
4961,165,60000,9,0,1,1,1,鹿児島県
4962,89.8,99000,11,1,1,1,0,宮城県
4963,160.5,52000,10,0,1,1,1,広島県
4964,292,38000,3,0,1,1,0,熊本県
4965,279.8,33000,4,0,1,1,1,山口県
4966,322.7,9000,1,0,1,1,1,福岡県
4967,178.9,34000,7,0,1,0,1,福岡県
4968,256.6,76000,4,0,1,1,1,千葉県
4969,294.5,28000,3,0,1,1,1,福島県
4970,362,3,1,0,1,1,1,千葉県
4971,139.9,52000,10,0,1,0,1,静岡県
4972,125.6,91000,10,0,1,0,0,福島県
4973,120.1,36000,11,0,1,0,1,石川県
4974,177.8,51000,7,0,1,1,1,富山県
4975,125.8,73000,10,0,1,1,1,千葉県
4976,268,29000,4,0,1,0,1,愛知県
4977,187.9,49000,6,0,1,0,1,三重県
4978,152.5,75000,10,0,1,1,1,香川県
4979,108,96000,10,0,1,0,1,高知県
4980,295,36000,4,0,1,1,0,熊本県
4981,199,27000,4,1,1,0,1,石川県
4982,295,31000,4,0,1,1,1,鹿児島県
4983,185.2,37000,7,0,1,0,1,神奈川県
4984,205.9,43000,6,0,1,0,1,青森県
4985,249.8,42000,4,0,1,0,1,愛媛県
4986,185.8,51000,6,0,1,0,1,茨城県
4987,163.1,60000,8,0,1,0,1,千葉県
4988,172.1,49000,7,0,1,0,1,香川県
4989,122,94000,11,0,1,0,1,岩手県
4990,80.5,135000,11,0,1,1,1,千葉県
4991,129.5,92000,11,0,1,1,1,茨城県
4992,115.8,105000,10,0,1,1,1,福岡県
4993,88.6,100000,11,0,0,1,1,富山県
4994,185,33000,7,0,0,1,0,福島県
4995,320.8,22000,3,0,1,1,1,山形県
4996,184.6,54000,5,0,1,0,1,広島県
4997,265.6,32000,3,0,1,0,1,石川県
4998,38,114000,16,0,1,0,1,千葉県
4999,227.8,20000,4,0,1,0,1,鹿児島県
5000,233,22000,5,0,1,1,1,東京都
5001,204.8,14000,6,0,0,0,0,山形県
5002,151.1,36000,9,1,1,1,1,兵庫県
5003,200.6,25000,5,0,1,0,0,埼玉県
5004,244.1,50000,4,0,1,0,1,愛知県
5005,202.8,25000,8,0,1,1,1,東京都
5006,186,64000,6,0,1,1,1,愛知県
5007,76.6,110000,11,0,1,0,1,石川県
5008,284.6,57000,3,0,1,1,1,香川県
5009,98.7,120000,9,0,1,1,1,京都府
5010,214.5,39000,7,0,1,1,1,静岡県
5011,116.3,107000,10,0,1,1,1,福岡県
5012,185,66000,4,0,1,0,1,神奈川県
5013,299.2,28000,3,0,1,1,1,栃木県
5014,299.8,22000,3,0,1,1,1,石川県
5015,279.8,50000,3,0,1,1,1,石川県
5016,125,84000,9,0,1,0,1,愛知県
5017,221.8,27000,7,0,1,1,1,千葉県
5018,183.3,73000,6,0,1,1,1,大分県
5019,128,77000,10,0,1,0,1,鹿児島県
5020,159,41000,9,0,1,1,1,福岡県
5021,299.8,34000,3,0,1,1,1,石川県
5022,336.9,27000,3,0,1,1,1,青森県
5023,133.5,43000,11,0,1,0,1,千葉県
5024,112.7,82000,10,0,0,0,0,埼玉県
5025,231.5,39000,5,0,1,0,1,長野県
5026,340.8,7000,1,0,1,1,1,北海道
5027,265.2,21000,3,0,0,0,0,東京都
5028,258.8,25000,4,0,1,1,1,神奈川県
5029,179,64000,7,0,0,1,1,神奈川県
5030,202.1,25000,6,0,1,1,1,千葉県
5031,179.6,34000,7,0,1,0,1,大阪府
5032,192.3,58000,7,0,1,1,1,東京都
5033,313.4,10000,4,0,1,1,1,沖縄県
5034,136.5,55000,10,0,1,0,1,広島県
5035,332.5,23000,2,0,1,1,1,沖縄県
5036,305.9,16000,3,0,1,1,1,長崎県
5037,313.8,15000,2,0,0,1,1,愛知県
5038,314.2,22000,3,0,1,1,1,茨城県
5039,165.9,66000,10,0,1,1,1,宮城県
5040,200,15000,5,0,1,0,1,愛知県
5041,229.3,18000,6,0,1,1,1,愛知県
5042,329.3,20000,3,0,1,1,1,富山県
5043,223.5,43000,5,0,1,1,1,山形県
5044,55.4,81000,14,0,1,0,1,千葉県
5045,276.4,5000,3,1,1,1,1,千葉県
5046,135,79000,10,0,0,0,1,千葉県
5047,292.7,19000,4,0,0,1,0,宮城県
5048,239.7,32000,5,0,1,1,1,長野県
5049,72.2,132000,10,0,1,0,1,茨城県
5050,193.8,65000,7,0,1,1,1,香川県
5051,299.8,17000,4,0,1,1,1,山梨県
5052,93,101000,9,1,1,0,1,北海道
5053,182.6,67000,8,0,1,1,1,愛知県
5054,155.5,23000,9,0,1,0,1,静岡県
5055,232.6,38000,6,0,1,1,1,神奈川県
5056,197.6,37000,6,0,1,0,1,兵庫県
5057,339.8,145,1,0,0,1,1,栃木県
5058,304.4,15000,4,0,1,1,1,富山県
5059,309.3,44000,3,0,1,1,1,群馬県
5060,187,19000,8,0,1,0,1,神奈川県
5061,259.4,24000,3,0,1,0,1,熊本県
5062,189.1,30000,8,0,1,1,1,千葉県
5063,291.4,16000,4,0,1,0,1,沖縄県
5064,278,43000,3,0,0,1,1,愛知県
5065,158.9,77000,7,0,1,1,1,東京都
5066,155,89000,6,0,1,0,1,滋賀県
5067,295.8,12000,4,0,1,1,1,茨城県
5068,264.6,6000,4,0,1,0,1,富山県
5069,159.2,63000,8,1,1,1,1,兵庫県
5070,273.9,32000,4,0,1,1,1,愛媛県
5071,198.1,58000,7,0,1,0,1,秋田県
5072,300.9,15000,3,0,0,1,1,千葉県
5073,130.7,95000,10,0,1,1,1,茨城県
5074,321.7,32000,3,0,1,1,1,山梨県
5075,130.5,36000,11,0,0,0,1,宮城県
5076,285.7,43000,4,0,1,1,1,千葉県
5077,246,24000,5,0,1,1,1,新潟県
5078,93.8,61000,13,0,1,0,1,大阪府
5079,120,90000,9,0,1,0,1,大分県
5080,129,43000,9,1,1,0,1,鹿児島県
5081,96.9,56000,10,1,0,0,1,石川県
5082,358,2,1,0,1,1,1,千葉県
5083,212.2,57000,6,0,1,1,1,千葉県
5084,99.2,91000,11,1,0,1,1,宮城県
5085,298.1,7000,2,0,1,0,1,長野県
5086,299.6,34000,3,0,1,1,1,静岡県
5087,69,88000,13,0,1,0,1,岡山県
5088,224.4,31000,5,0,1,0,1,群馬県
5089,175.5,27000,8,0,1,0,1,北海道
5090,218.7,47000,5,0,1,1,1,茨城県
5091,179,56000,7,1,1,1,1,鹿児島県
5092,292.2,66000,4,0,1,1,1,北海道
5093,138,68000,10,1,1,1,1,北海道
5094,139.2,96000,9,0,1,1,1,茨城県
5095,140,18000,11,1,1,1,1,青森県
5096,354.2,2,0,0,1,1,1,新潟県
5097,119.9,84000,9,0,1,0,1,岐阜県
5098,85,109000,10,0,0,0,1,大分県
5099,354,4000,2,0,1,1,1,兵庫県
5100,87.9,40000,14,0,1,0,1,千葉県
5101,247.6,36000,4,0,1,0,1,高知県
5102,139.9,81000,8,0,1,0,1,石川県
5103,94.3,119000,9,0,0,0,1,大分県
5104,215,49000,6,0,1,1,1,熊本県
5105,275.8,58000,4,0,1,1,1,富山県
5106,224.1,24000,4,0,1,1,0,埼玉県
5107,133.5,71000,10,0,1,1,1,青森県
5108,188.5,28000,8,0,1,0,1,新潟県
5109,200.3,10000,6,0,1,0,1,沖縄県
5110,168,60000,9,0,1,0,1,北海道
5111,180.9,52000,9,0,1,1,1,東京都
5112,138,78000,9,0,1,0,1,鹿児島県
5113,283.1,59000,3,0,1,1,1,千葉県
5114,200.3,27000,7,0,1,0,0,福岡県
5115,129.9,73000,11,0,0,1,1,兵庫県
5116,299.1,22000,3,0,1,1,1,滋賀県
5117,53.1,144000,11,0,1,0,1,岡山県
5118,168.1,34000,9,0,1,1,1,千葉県
5119,84,94000,10,0,0,0,1,新潟県
5120,200,23000,7,0,1,0,1,山梨県
5121,202.1,33000,5,0,1,0,1,千葉県
5122,329.6,2000,1,0,1,1,1,富山県
5123,265,13000,4,0,1,0,1,三重県
5124,244.8,15000,7,0,1,1,1,熊本県
5125,180,32000,7,1,0,1,0,香川県
5126,119,95000,11,0,1,0,1,秋田県
5127,50.6,112000,16,0,0,0,1,広島県
5128,187.5,66000,6,0,1,0,1,北海道
5129,86.8,134000,9,0,1,0,1,新潟県
5130,332.1,8000,1,0,1,1,1,長崎県
5131,198.5,43000,6,0,1,0,1,千葉県
5132,317.6,9000,2,0,1,1,1,富山県
5133,155.2,51000,7,1,1,0,1,福岡県
5134,238,36000,6,0,1,1,1,福岡県
5135,298.7,8000,4,0,1,1,1,東京都
5136,282.5,60000,4,0,1,1,1,茨城県
5137,238.1,55000,3,0,1,0,1,東京都
5138,169.9,52000,8,1,0,1,1,千葉県
5139,95.5,106000,10,0,1,0,1,三重県
5140,189.8,12000,7,0,1,0,1,宮城県
5141,113.7,78000,11,1,1,0,1,宮城県
5142,332.7,1000,2,0,1,1,1,大阪府
5143,225,35000,5,0,1,0,1,茨城県
5144,324.8,15000,2,0,1,1,1,群馬県
5145,279.8,21,1,0,1,1,1,新潟県
5146,309.1,33000,3,0,1,1,1,千葉県
5147,225,21000,5,0,1,0,1,栃木県
5148,134.8,124000,6,0,1,1,1,福岡県
5149,309.1,24000,3,0,1,1,1,三重県
5150,383.2,48,0,0,1,1,1,東京都
5151,184.8,52000,7,0,1,0,1,京都府
5152,158.6,74000,10,0,1,0,1,千葉県
5153,79.8,79000,11,0,1,0,1,茨城県
5154,291.4,11000,4,0,1,0,1,沖縄県
5155,248.1,39000,5,0,1,1,1,千葉県
5156,161,23000,10,0,0,1,1,東京都
5157,119.8,80000,11,1,1,1,1,栃木県
5158,105,118000,11,0,1,1,1,埼玉県
5159,128,98000,10,0,1,1,1,大阪府
5160,188,65000,8,0,1,1,1,徳島県
5161,329.3,11000,3,0,1,1,1,沖縄県
5162,187.1,59000,7,0,1,0,1,千葉県
5163,309.8,29000,4,0,1,1,1,福岡県
5164,178,67000,8,0,0,0,1,秋田県
5165,148.1,49000,11,0,1,0,1,福島県
5166,162,16000,9,0,1,0,1,埼玉県
5167,141,72000,10,0,1,1,1,大阪府
5168,74.8,72000,14,0,1,0,1,東京都
5169,89.8,140000,11,0,1,0,1,三重県
5170,194.7,10000,9,0,1,0,1,長野県
5171,324.1,22000,2,0,1,1,1,千葉県
5172,333.6,33000,3,0,1,1,1,青森県
5173,359.8,10,0,0,1,1,1,奈良県
5174,144.8,47000,10,0,1,0,1,広島県
5175,214,3000,7,0,1,0,1,東京都
5176,89.9,33000,14,0,1,0,1,埼玉県
5177,191.4,58000,7,0,1,0,1,佐賀県
5178,105.5,97000,10,0,1,0,1,広島県
5179,172.3,15000,8,0,0,0,0,埼玉県
5180,210.9,35000,8,0,1,1,1,東京都
5181,193.6,56000,7,0,1,1,1,福岡県
5182,208,51000,7,0,1,1,1,秋田県
5183,129.4,84000,11,0,1,1,1,高知県
5184,57.8,170000,11,0,1,0,1,茨城県
5185,58.8,109000,14,0,0,0,1,千葉県
5186,258.6,23000,4,0,1,0,1,富山県
5187,128,76000,9,0,1,0,1,新潟県
5188,69.4,44000,13,1,1,0,1,神奈川県
5189,149.3,42000,9,0,1,0,1,新潟県
5190,148.7,48000,10,0,1,0,1,新潟県
5191,130,68000,11,0,0,0,1,福岡県
5192,77,147000,10,0,0,0,1,北海道
5193,278.4,30000,3,0,1,1,1,愛媛県
5194,190,21000,7,0,1,0,1,滋賀県
5195,208,61000,6,0,1,0,1,北海道
5196,197.3,55000,8,0,1,1,1,千葉県
5197,329,12000,1,0,1,1,1,福岡県
5198,155.9,57000,10,0,1,0,1,東京都
5199,323.2,13000,3,0,1,1,1,沖縄県
5200,150.7,62000,11,0,0,1,0,宮城県
5201,136.8,79000,10,0,1,0,1,奈良県
5202,89.5,112000,10,0,1,0,1,埼玉県
5203,240.8,17000,6,0,0,0,1,宮城県
5204,315.3,31000,3,0,1,1,1,茨城県
5205,163.2,80000,6,0,1,0,1,神奈川県
5206,319.8,32000,4,0,1,1,1,広島県
5207,251.3,52000,4,0,1,1,1,千葉県
5208,282.8,8000,4,0,1,0,1,富山県
5209,183.8,62000,8,0,0,0,0,青森県
5210,91.9,40000,13,0,1,0,1,千葉県
5211,298.9,15000,4,0,1,1,1,長崎県
5212,318.2,12000,4,0,1,1,1,香川県
5213,178.2,73000,5,0,1,0,1,徳島県
5214,233.9,48000,6,0,1,1,1,千葉県
5215,208.5,34000,8,0,1,1,1,千葉県
5216,281.7,16000,3,0,1,0,1,三重県
5217,200.4,57000,5,0,1,0,1,愛知県
5218,141.6,57000,10,0,1,1,1,茨城県
5219,248.5,18000,5,0,1,1,1,山形県
5220,93.7,37000,11,0,0,0,0,神奈川県
5221,156.1,84000,7,0,1,0,1,千葉県
5222,98,104000,9,0,1,0,1,福岡県
5223,290,18000,3,0,1,0,1,沖縄県
5224,299.8,21000,3,0,1,1,1,岐阜県
5225,245.8,48000,4,0,1,0,1,神奈川県
5226,205.8,40000,6,0,1,0,1,奈良県
5227,139,33000,10,0,1,0,0,香川県
5228,117.8,90000,10,0,1,0,1,福島県
5229,360.8,8000,2,0,1,1,1,青森県
5230,46,135000,12,0,0,0,1,大分県
5231,151.8,24000,9,1,1,1,1,北海道
5232,196.9,44000,8,0,1,0,1,千葉県
5233,285.6,28000,4,0,1,0,1,香川県
5234,165.8,53000,11,0,1,1,1,山梨県
5235,125,124000,9,0,1,1,1,岡山県
5236,169,30000,8,1,1,0,1,神奈川県
5237,209.4,15000,6,0,1,0,1,和歌山県
5238,205.8,39000,7,0,1,0,1,沖縄県
5239,149.8,49000,9,0,0,0,1,福岡県
5240,174,35000,5,1,1,0,1,埼玉県
5241,195,15000,7,0,0,0,0,東京都
5242,156.4,81000,6,0,1,0,1,北海道
5243,75.7,92000,13,0,1,0,1,茨城県
5244,322.7,33000,4,0,0,1,0,宮城県
5245,216.7,34000,7,0,1,1,1,大分県
5246,215.5,49000,7,0,1,1,1,東京都
5247,284.5,58000,4,0,1,1,1,茨城県
5248,161.8,82000,7,1,1,1,1,兵庫県
5249,179,49000,9,0,1,1,1,長崎県
5250,216.8,29000,6,0,1,0,1,石川県
5251,329.8,29000,3,0,1,1,1,新潟県
5252,283.3,21000,4,0,1,1,1,千葉県
5253,248,34000,4,0,1,0,1,鳥取県
5254,74,45000,17,0,1,0,1,福岡県
5255,289.5,43000,4,0,1,1,1,石川県
5256,378,9,1,0,0,1,1,福岡県
5257,160.2,56000,11,0,0,1,1,東京都
5258,294.6,35000,4,0,1,1,1,山形県
5259,244,12000,5,0,1,1,1,岐阜県
5260,299.9,19000,2,1,1,1,1,岡山県
5261,205.7,74000,5,0,1,0,1,長野県
5262,108,121000,10,0,1,0,1,北海道
5263,69.9,139000,11,1,1,1,1,福岡県
5264,288.2,20000,3,0,1,0,1,愛媛県
5265,183,39000,8,0,1,0,1,佐賀県
5266,298.8,34000,3,0,0,1,0,埼玉県
5267,152.9,70000,10,0,0,1,1,大分県
5268,150.6,59000,9,0,0,0,1,岐阜県
5269,249.5,19000,5,0,1,1,1,大阪府
5270,181.1,22000,10,0,0,0,1,北海道
5271,201.9,18000,7,0,1,0,1,埼玉県
5272,289.8,18000,3,0,1,0,1,千葉県
5273,170.2,46000,9,0,1,1,1,東京都
5274,88,119000,10,0,0,0,1,新潟県
5275,73,23000,16,0,1,0,1,埼玉県
5276,195,31000,7,0,0,0,0,東京都
5277,237.4,44000,6,0,1,0,1,山形県
5278,174.5,20000,10,0,1,1,1,静岡県
5279,139,96000,5,1,1,0,1,北海道
5280,358.9,14000,2,0,1,1,1,大阪府
5281,322,12000,3,0,1,1,1,東京都
5282,332.5,5000,2,1,1,1,1,北海道
5283,174.6,13000,10,0,1,0,1,長野県
5284,179.8,31000,11,0,1,1,1,山梨県
5285,232.1,29000,6,0,0,1,1,広島県
5286,176.1,23000,11,0,1,1,1,大阪府
5287,161,55000,9,0,1,0,1,愛知県
5288,121.1,78000,11,0,1,0,1,千葉県
5289,172.9,90000,6,0,1,1,1,山口県
5290,319.8,10,1,0,1,0,1,埼玉県
5291,171.8,35000,10,0,0,0,1,青森県
5292,193,77000,6,0,1,1,1,千葉県
5293,257.9,12000,4,0,1,0,1,山梨県
5294,171.4,35000,11,0,1,1,0,埼玉県
5295,188,40000,8,0,1,0,1,新潟県
5296,226.2,27000,7,0,0,1,1,千葉県
5297,332.4,22000,4,0,1,1,1,新潟県
5298,333.8,7000,4,0,1,1,1,大阪府
5299,219,49000,4,1,1,1,1,鹿児島県
5300,199.8,58000,8,0,1,0,1,北海道
5301,224.1,42000,5,0,1,0,1,千葉県
5302,139.8,75000,9,0,1,0,1,高知県
5303,44.6,106000,18,0,1,0,1,静岡県
5304,252.1,17000,5,0,1,1,1,千葉県
5305,253,40000,6,0,1,0,1,山形県
5306,235,54000,5,0,1,0,1,岩手県
5307,172,51000,9,0,1,0,1,山形県
5308,84.8,101000,10,1,0,0,1,大阪府
5309,320.9,28000,2,0,1,1,1,静岡県
5310,225.9,36000,6,0,1,1,1,富山県
5311,115.8,134000,8,0,0,1,1,栃木県
5312,217.4,40000,5,0,1,0,1,茨城県
5313,149.6,60000,9,0,1,0,1,大阪府
5314,317.4,50000,4,0,1,1,1,新潟県
5315,223,28000,6,0,0,1,1,兵庫県
5316,143.4,37000,11,0,0,0,1,福岡県
5317,249.5,31000,5,0,1,0,1,奈良県
5318,235,14000,8,0,1,1,1,徳島県
5319,138.4,55000,10,1,1,0,1,広島県
5320,228.1,5000,6,0,1,0,1,香川県
5321,199,67000,5,0,1,0,1,埼玉県
5322,104.9,41000,13,0,1,0,1,千葉県
5323,268.7,13000,5,0,1,1,1,東京都
5324,238.9,45000,5,0,1,1,1,静岡県
5325,212,44000,7,0,1,0,1,兵庫県
5326,151.5,45000,10,0,1,0,1,千葉県
5327,159.8,86000,8,0,1,0,1,石川県
5328,172.2,89000,8,0,1,1,1,千葉県
5329,188,73000,8,0,1,0,1,鹿児島県
5330,339.4,25000,4,0,1,1,1,群馬県
5331,359.4,29000,3,0,1,1,1,北海道
5332,143.8,67000,9,0,1,0,1,山口県
5333,87.6,90000,10,1,1,0,0,岡山県
5334,179.3,76000,8,0,1,1,1,茨城県
5335,225,44000,8,0,1,0,1,山形県
5336,299.8,48000,4,0,1,1,1,滋賀県
5337,110,78000,11,1,1,0,1,福岡県
5338,193.6,24000,9,0,0,1,0,千葉県
5339,115.2,79000,10,1,1,0,1,沖縄県
5340,173.9,32000,9,0,0,1,0,東京都
5341,198.3,38000,8,0,1,0,1,千葉県
5342,87.8,67000,14,0,1,0,1,大阪府
5343,146,27000,11,0,1,0,1,三重県
5344,130,62000,9,1,1,0,1,栃木県
5345,191,43000,8,1,1,1,1,福岡県
5346,140,72000,10,0,1,0,1,宮城県
5347,98.8,119000,11,0,1,0,1,宮城県
5348,165.6,77000,11,0,1,1,1,東京都
5349,50,147000,14,0,1,0,1,新潟県
5350,160.8,46000,9,0,1,0,1,東京都
5351,233,47000,5,0,0,1,1,宮崎県
5352,117.7,128000,10,0,1,1,1,静岡県
5353,306.6,74000,3,0,1,1,1,三重県
5354,158.3,73000,10,0,1,0,1,山形県
5355,159.5,23000,10,0,0,0,0,神奈川県
5356,198.8,66000,7,0,1,0,1,広島県
5357,64.1,123000,13,0,0,0,1,北海道
5358,89.8,132000,11,1,1,1,1,京都府
5359,144.8,82000,9,0,0,1,1,大分県
5360,315.4,29000,3,0,1,1,1,千葉県
5361,182,11000,9,0,1,0,1,神奈川県
5362,178.4,23000,10,0,0,0,1,東京都
5363,233.8,45000,7,0,1,1,1,広島県
5364,65.2,99000,13,1,1,0,1,静岡県
5365,229.7,53000,7,0,1,1,1,東京都
5366,317.1,7000,2,0,1,1,1,愛媛県
5367,175,16000,9,0,1,0,1,栃木県
5368,118.1,110000,9,0,1,0,1,千葉県
5369,147,97000,8,1,1,1,1,福岡県
5370,210.6,29000,7,0,0,0,0,東京都
5371,182,43000,9,0,1,0,1,大阪府
5372,198,18000,10,0,1,1,1,宮崎県
5373,325.7,23000,4,1,1,1,1,北海道
5374,329.8,6000,3,1,0,1,1,大阪府
5375,170.5,39000,9,0,0,0,1,千葉県
5376,157,79000,11,0,1,0,1,北海道
5377,178.1,92000,5,0,1,0,1,新潟県
5378,165.1,35000,9,0,0,0,0,千葉県
5379,140.4,29000,11,0,0,0,0,埼玉県
5380,137,76000,10,0,1,0,1,埼玉県
5381,101.8,60000,12,0,0,0,1,広島県
5382,198,32000,7,0,1,0,1,宮崎県
5383,133,97000,11,0,1,1,1,愛知県
5384,349,5000,2,0,0,1,1,兵庫県
5385,268,25000,5,0,1,1,1,大阪府
5386,143,42000,11,1,1,0,1,北海道
5387,160.6,30000,11,0,0,0,1,東京都
5388,279.8,27000,5,0,1,1,1,大阪府
5389,168.8,50000,9,1,1,0,1,北海道
5390,179.9,41000,10,0,0,0,0,長野県
5391,247.3,32000,7,0,1,1,1,沖縄県
5392,199,5000,9,0,1,0,1,神奈川県
5393,269,19000,7,0,1,0,1,山形県
5394,164.8,63000,10,0,0,1,0,富山県
5395,149.6,86000,11,0,0,1,1,宮城県
5396,240.4,26000,7,0,1,0,1,愛知県
5397,161.5,28000,10,1,1,0,1,広島県
